Time [s];Sway Acc [m/s2];Surge Acc [m/s2];Heave Acc[m/s2]
6.499500;0.115360;-0.070818;0.092651
6.500000;0.075798;-0.062155;0.077325
6.500500;0.055226;-0.065232;0.052433
6.501000;0.003337;-0.035261;0.002910
6.501500;0.013737;-0.023615;-0.034184
6.502000;0.038321;-0.031279;-0.109440
6.502500;0.095927;-0.034250;-0.177890
6.503000;0.148580;-0.044613;-0.234710
6.503500;0.220490;-0.061767;-0.274940
6.504000;0.261280;-0.041994;-0.321510
6.504500;0.318210;-0.062828;-0.351870
6.505000;0.368580;-0.069278;-0.343750
6.505500;0.362940;-0.048947;-0.362440
6.506000;0.372990;-0.083461;-0.313940
6.506500;0.341950;-0.071017;-0.264480
6.507000;0.275470;-0.049090;-0.236120
6.507500;0.224120;-0.069579;-0.159300
6.508000;0.131450;-0.075563;-0.107150
6.508500;-0.006488;-0.059086;-0.047718
6.509000;-0.092307;-0.088422;0.009760
6.509500;-0.182470;-0.107350;0.076844
6.510000;-0.283720;-0.106730;0.125410
6.510500;-0.312410;-0.136760;0.202460
6.511000;-0.340770;-0.141460;0.243200
6.511500;-0.348060;-0.146280;0.265610
6.512000;-0.320940;-0.155600;0.282190
6.512500;-0.278070;-0.150420;0.269090
6.513000;-0.216330;-0.138990;0.268200
6.513500;-0.131710;-0.119660;0.240690
6.514000;-0.048931;-0.102450;0.214520
6.514500;0.016261;-0.074164;0.173990
6.515000;0.084398;-0.053961;0.138450
6.515500;0.138030;-0.033297;0.108820
6.516000;0.188790;-0.013123;0.072020
